-9.080000	10.300000	1032337.281600	69.370000
8.400000	17.700000	1018424.088900	53.010000
6.920000	17.075000	1031402.736400	37.550000
1.870000	18.747500	1004966.150400	67.910000
-19.770000	10.195000	1050891.516900	88.740000
-9.280000	10.440000	1046672.224900	62.950000
-7.260000	12.720000	1031362.113600	85.780000
2.130000	14.885000	1008678.748900	69.270000
0.820000	16.622500	1026574.240000	56.320000
9.200000	17.035000	1005407.290000	52.090000
-5.870000	17.152500	1021413.422500	90.920000
-13.230000	10.265000	1043360.102500	72.630000
-14.750000	10.365000	1037688.568900	80.410000
-1.180000	12.230000	1021069.830400	40.450000
5.100000	16.562500	1018847.984400	61.410000
4.920000	17.437500	1018323.174400	63.150000
4.630000	16.687500	1036486.886400	54.460000
5.610000	19.292500	1019070.060100	69.190000
-8.820000	12.720000	1028317.683600	96.090000
6.660000	18.477500	1009000.160100	64.130000
4.140000	15.375000	1019372.929600	35.950000
-6.600000	10.990000	1024953.760000	73.810000
-9.140000	9.655000	1033577.222500	63.510000
-18.690000	10.517500	1009241.252100	73.740000
-1.600000	18.247500	1019049.870400	84.820000
8.620000	19.292500	1018847.984400	59.710000
-18.110000	10.912500	1040134.816900	68.770000
2.410000	17.495000	1017092.420100	61.490000
1.370000	13.625000	1029169.670400	62.310000
1.580000	14.847500	1029189.960100	61.870000
-9.750000	10.755000	1024224.961600	37.430000
-3.760000	10.417500	1025358.760000	45.270000
-0.020000	14.512500	1023516.656100	65.970000
1.630000	16.110000	1025480.275600	57.190000
-6.130000	13.020000	1010527.562500	95.190000
-19.880000	10.195000	1051547.702500	92.880000
6.100000	17.830000	1016245.448100	41.870000
-17.090000	9.990000	1047695.544900	84.440000
-10.030000	14.550000	1039421.030400	77.130000
3.920000	15.255000	1022505.216100	52.130000
-2.080000	15.475000	1026716.092900	74.320000
-12.450000	9.727500	1025318.256400	71.440000
-15.620000	10.360000	1030407.708100	82.800000
-14.720000	10.365000	1037220.033600	81.230000
5.310000	19.310000	1016104.320400	63.840000
0.340000	17.765000	1015539.907600	88.520000
5.470000	17.505000	1019393.122500	58.030000
-4.820000	14.132500	1041012.090000	73.100000
-3.690000	11.742500	1028358.246400	58.570000
-2.900000	18.717500	1018888.360000	81.780000
-4.910000	15.985000	1042073.472400	70.160000
-2.640000	14.697500	1033658.556100	69.600000
-15.570000	9.285000	1026229.780900	70.990000
3.860000	12.325000	1007875.444900	48.850000
-1.750000	17.580000	1018646.118400	82.520000
-2.300000	15.210000	1038666.722500	67.480000
-3.700000	14.847500	1027851.268900	80.530000
-5.060000	11.225000	1017112.590400	70.690000
-10.030000	10.917500	1022383.876900	83.330000
-11.170000	10.195000	1050317.522500	69.080000
-1.610000	17.812500	1010467.248400	89.700000
-3.520000	11.857500	1013807.334400	59.540000
-2.370000	14.602500	1027567.416100	86.320000
-4.990000	11.272500	1028621.924100	34.190000
-4.480000	10.947500	1032052.810000	64.100000
-11.420000	12.457500	1017879.210000	82.800000
-10.620000	11.210000	1049784.668100	77.680000
3.530000	17.460000	1008939.891600	64.030000
-11.110000	8.927500	1033068.960000	61.490000
0.930000	17.335000	1017899.388100	75.430000
-7.160000	15.317500	1040604.010000	66.680000
-18.720000	10.265000	1042359.321600	86.910000
-16.840000	9.910000	1022545.664100	81.560000
-6.390000	16.927500	1008156.564900	80.490000
-8.770000	10.930000	1020019.201600	79.010000
-16.340000	10.252500	1045526.700100	94.550000
-5.470000	16.635000	1027628.238400	77.460000
-14.830000	10.115000	1037423.731600	64.210000
-18.520000	10.067500	1021211.302500	78.120000
-12.310000	10.187500	1032357.602500	78.920000
-1.230000	15.467500	1019696.040000	50.830000
-10.570000	10.875000	1044197.859600	79.140000
3.250000	14.297500	1016043.840100	63.900000
-12.740000	9.990000	1023719.004100	75.060000
-10.450000	10.685000	1055324.744100	62.640000
-0.430000	12.987500	1011633.640000	66.070000
-14.750000	10.315000	1014935.353600	94.080000
-3.040000	12.857500	1014612.998400	85.960000
-15.180000	9.910000	1021696.424100	65.220000
-6.420000	11.150000	1033495.892100	44.150000
-4.430000	11.225000	1016850.392100	58.690000
-16.390000	10.260000	1050235.536100	91.600000
-15.010000	10.880000	1046426.702500	95.670000
-11.030000	13.012500	1024245.202500	81.360000
-8.240000	10.917500	1022667.012900	66.550000
0.580000	11.752500	1029210.250000	59.530000
-7.660000	11.620000	1014411.552400	79.150000
-5.870000	16.715000	1026067.702500	67.240000
-12.250000	10.160000	1041297.793600	79.170000
4.460000	12.325000	1007775.054400	50.100000
-9.410000	13.187500	1049190.490000	55.930000
-10.800000	10.755000	1024508.352400	53.070000
-10.950000	10.087500	1023172.710400	62.210000
7.350000	19.487500	1029737.857600	56.880000
-3.590000	14.225000	1014109.420900	75.410000
-14.390000	9.375000	1017677.440000	96.130000
-5.870000	10.197500	1008959.980900	87.700000
-7.720000	11.015000	1036629.422500	62.930000
-0.210000	12.695000	1017637.088400	57.880000
3.660000	12.512500	1012196.966400	43.740000
-12.090000	10.290000	1023941.610000	85.190000
-7.680000	10.925000	1030488.916900	57.660000
-6.260000	14.802500	1036934.890000	87.550000
1.690000	17.590000	1013686.512400	64.290000
-12.720000	10.137500	1011472.718400	94.560000
-10.540000	11.195000	1015338.369600	63.030000
5.540000	17.542500	998840.336400	60.320000
2.580000	16.620000	1009663.232400	47.230000
7.170000	18.302500	1002862.044900	65.860000
1.230000	14.967500	1026027.184900	62.620000
-13.310000	8.940000	1038401.760400	51.600000
-10.270000	9.955000	1025500.528900	76.820000
-12.640000	12.010000	1025763.840000	89.590000
-15.480000	10.240000	1047511.310400	82.490000
2.320000	18.355000	1024285.684900	82.300000
-1.190000	18.292500	1024407.136900	82.130000
-17.080000	10.570000	1017173.102500	77.680000
-1.420000	14.705000	1019453.702400	77.380000
-4.220000	15.210000	1037668.195600	76.400000
-5.320000	17.070000	1005246.864400	67.570000
-10.880000	10.230000	1045424.451600	69.280000
-2.030000	15.600000	1020605.062500	71.180000
-18.110000	9.842500	1040828.444100	70.170000
-5.020000	14.132500	1040848.848400	69.530000
-3.290000	15.067500	1031727.747600	85.760000
-1.980000	14.802500	1023617.827600	79.180000
2.710000	17.377500	1019393.122500	54.380000
-14.540000	9.375000	1026412.134400	72.740000
2.180000	15.665000	1019877.812100	48.830000
0.560000	12.512500	1011372.148900	65.290000
-5.310000	9.930000	1002982.220100	56.340000
6.370000	19.215000	994687.075600	58.940000
-10.830000	10.417500	1026979.560000	68.770000
-9.400000	10.927500	1050379.014400	76.370000
0.300000	17.895000	1020463.632400	83.360000
-17.910000	9.842500	1040542.804900	69.260000
-18.930000	10.285000	1055900.104900	82.980000
-15.140000	9.595000	1036771.968400	81.350000
-10.270000	10.087500	1022424.322500	61.200000
6.320000	18.582500	1026006.926400	32.480000
-18.860000	9.625000	1024953.760000	71.350000
2.920000	17.307500	1026594.504100	40.430000
0.630000	14.715000	1029940.819600	48.750000
-8.630000	9.247500	1012780.576900	86.110000
3.310000	16.427500	1029555.208900	55.290000
-0.560000	17.460000	1010708.515600	76.370000
-13.670000	10.375000	1027344.416400	84.700000
-1.130000	15.985000	1038401.760400	40.280000
-3.860000	12.195000	1041195.752100	82.200000
-2.760000	15.017500	1032113.764900	58.250000
-1.930000	17.617500	1017354.649600	79.370000
0.950000	14.785000	1033109.616400	63.030000
-8.560000	10.990000	1027506.595600	72.310000
-4.340000	10.385000	1029575.502400	75.700000
-9.990000	9.880000	1035367.300900	68.000000
-4.490000	15.965000	1041726.422500	71.360000
-0.900000	13.210000	1012981.860900	43.580000
-15.620000	10.115000	1038952.104100	71.770000
2.490000	17.985000	1016568.062500	64.290000
7.840000	17.035000	1007192.888100	39.880000
-4.170000	11.195000	1017092.420100	31.900000
3.690000	16.812500	1035733.644100	40.600000
-15.650000	11.007500	1022161.440400	84.110000
-7.630000	10.307500	997581.464100	64.440000
-10.160000	10.370000	1034817.907600	59.420000
2.880000	17.235000	1015418.982400	71.680000
-7.170000	10.930000	1017354.649600	74.720000
-17.360000	10.570000	1016991.571600	80.290000
0.670000	18.695000	1020584.857600	64.870000
-1.900000	12.825000	1024002.324900	76.050000
2.130000	17.362500	1027993.210000	47.160000
1.950000	17.700000	1019554.672900	78.950000
-5.600000	10.610000	1026553.976100	54.630000
-11.500000	11.230000	1048309.776900	83.170000
-13.030000	10.260000	1053538.016400	66.750000
-6.890000	14.737500	1033495.892100	85.170000
-0.900000	17.822500	1015983.361600	63.560000
-4.710000	16.317500	1026513.448900	70.940000
-3.180000	16.317500	1027912.099600	68.810000
4.450000	18.900000	1036568.334400	46.680000
-14.130000	9.595000	1042134.722500	65.780000
-7.640000	9.882500	1016628.558400	64.870000
-0.030000	14.737500	1034675.496100	52.240000
-11.280000	11.272500	1026067.702500	83.410000
1.490000	15.465000	1025257.502500	70.240000
-16.750000	10.315000	1041603.948100	87.840000
-12.200000	11.225000	1015217.456400	62.600000
-7.920000	10.030000	1024488.108900	77.500000
6.400000	17.765000	1016951.233600	70.770000
-16.740000	11.177500	1042134.722500	64.820000
-3.780000	14.787500	1029575.502400	55.710000
1.100000	15.727500	1025034.753600	56.910000
-5.090000	12.797500	1016064.000000	86.230000
-10.440000	10.172500	1031199.630400	69.730000
-14.780000	10.435000	1045813.022500	79.580000
4.120000	16.957500	1016164.802500	42.860000
-8.030000	9.790000	1011432.490000	65.130000
1.190000	12.325000	1007393.616100	61.880000
-1.350000	16.512500	1039584.160000	74.210000
4.530000	17.735000	1014492.128400	66.680000
-5.310000	14.162500	1042114.305600	68.140000
8.710000	17.495000	1026351.348100	38.620000
7.140000	18.770000	1010728.622500	45.920000
4.280000	19.292500	1018888.360000	72.300000
-17.990000	9.450000	1043400.960900	58.840000
5.470000	17.060000	1019191.202500	60.980000
4.130000	11.982500	1005006.250000	45.100000
-13.140000	9.962500	1026169.000000	62.920000
1.160000	13.090000	1027425.504400	54.520000
-14.440000	9.782500	1020483.836100	83.120000
-16.420000	10.180000	1044565.761600	83.550000
-10.740000	10.230000	1044627.084900	69.960000
-1.520000	18.417500	1014189.984900	84.490000
-19.460000	11.467500	1017455.516100	91.910000
-8.020000	10.997500	1043768.722500	77.170000
5.080000	16.812500	1035509.760000	49.090000
-14.370000	9.902500	1040400.000000	68.420000
5.360000	18.717500	1018000.281600	57.870000
4.560000	17.600000	1013022.120100	78.950000
-5.060000	14.132500	1041379.430400	72.430000
2.550000	16.240000	999460.072900	53.340000
6.440000	19.935000	1013948.302500	52.990000
0.350000	18.582500	1030813.784100	73.840000
-20.890000	9.610000	1032052.810000	77.790000
5.590000	17.510000	1020665.678400	46.560000
-10.960000	12.197500	1035550.464400	71.250000
-9.530000	11.225000	1043646.128100	77.740000
-16.330000	10.192500	1023759.476100	85.400000
-14.470000	9.375000	1017173.102500	95.910000
-17.010000	10.345000	1044381.802500	74.770000
-2.710000	11.252500	1024953.760000	47.580000
-15.940000	9.075000	1030509.219600	54.710000
-14.950000	9.285000	1025439.769600	71.970000
-4.930000	12.302500	1024832.275600	52.800000
5.650000	17.995000	1009864.206400	59.390000
-10.620000	10.182500	1035265.550400	86.640000
2.760000	17.992500	1017132.760900	82.970000
-8.300000	10.140000	1038442.521600	46.900000
-19.650000	8.892500	1054975.494400	76.810000
-13.430000	10.345000	1043891.324100	57.490000
5.570000	18.257500	1027689.062500	69.680000
-9.000000	10.165000	1032499.854400	85.230000
-9.400000	10.260000	1051609.230400	60.430000
-2.880000	11.982500	1011030.250000	80.470000
-3.670000	14.615000	1032601.468900	75.730000
-1.350000	14.980000	1020483.836100	85.530000
-18.200000	9.842500	1040889.657600	69.290000
6.350000	17.830000	1012015.880100	58.350000
-1.010000	17.030000	1026006.926400	66.680000
1.530000	13.550000	1025966.410000	62.730000
6.590000	15.675000	1018686.490000	46.160000
-0.940000	17.485000	1010969.920900	56.460000
2.280000	11.222500	1018121.360400	45.900000
-1.310000	17.992500	1019332.544400	89.030000
-13.540000	9.775000	1020443.428900	96.150000
-2.390000	12.325000	1007032.320100	79.020000
-3.160000	11.272500	1028074.323600	42.110000
-15.800000	9.955000	1026553.976100	87.250000
-7.250000	12.312500	1042155.139600	59.670000
-17.470000	10.912500	1037505.216400	60.850000
-8.240000	11.272500	1028763.918400	53.710000
-2.310000	16.280000	1032967.322500	68.020000
-13.090000	11.112500	1043237.532100	80.490000
1.630000	15.367500	1016426.912400	65.000000
-18.280000	9.962500	1023820.185600	80.660000
-15.560000	10.997500	1041032.496100	94.060000
-6.680000	11.250000	1045853.928900	42.380000
-6.690000	15.525000	1041175.344400	75.020000
1.570000	11.142500	1015580.217600	46.390000
9.330000	17.262500	1001780.792100	33.900000
-10.150000	10.200000	1051404.144400	49.290000
4.330000	16.210000	1021635.777600	49.320000
-16.230000	10.115000	1039747.302400	73.840000
-13.650000	9.727500	1036181.484900	79.450000
-3.620000	11.012500	1011412.376100	77.660000
-20.120000	10.067500	1025480.275600	70.510000
1.660000	16.067500	1025824.608900	54.880000
-11.960000	11.272500	1026169.000000	83.680000
4.470000	17.830000	1016205.124900	63.000000
-6.090000	14.225000	1014008.720400	80.070000
-0.140000	11.012500	1011412.376100	62.650000
-15.580000	10.350000	1060076.160000	83.430000
-12.250000	10.585000	1036670.148900	90.670000
-3.680000	12.255000	1017697.616100	81.810000
-0.740000	16.922500	1017031.910400	62.740000
-4.990000	10.942500	1024407.136900	61.530000
-3.650000	14.760000	1024710.798400	91.710000
-7.570000	15.772500	1040134.816900	88.770000
2.860000	16.295000	1025905.636900	51.530000
-4.260000	14.950000	1031159.011600	72.390000
2.730000	16.922500	1014995.800900	55.420000
-15.470000	10.360000	1036344.360100	76.090000
3.500000	19.935000	1013545.562500	83.090000
-3.610000	13.075000	1018484.640000	75.770000
-10.460000	11.545000	1030813.784100	90.480000
3.010000	16.335000	1029575.502400	42.860000
5.510000	17.735000	1015338.369600	55.420000
-3.370000	15.210000	1036649.785600	73.530000
1.390000	17.812500	999600.040000	85.120000
-11.160000	10.315000	1042277.646400	70.740000
-7.730000	10.880000	1043196.676900	72.730000
-3.110000	14.512500	1022747.916100	81.710000
-0.980000	16.157500	1041399.840100	51.170000
6.920000	18.832500	1003623.276100	57.970000
-12.030000	12.457500	1017455.516100	87.490000
-9.110000	10.990000	1028236.560400	71.240000
-15.750000	10.315000	1041440.660100	87.210000
-9.010000	10.875000	1043135.395600	69.220000
-15.940000	9.915000	1039665.729600	72.980000
-10.520000	11.015000	1037810.812900	71.880000
2.150000	14.802500	1027161.980100	47.710000
-3.320000	16.037500	1042624.788100	66.880000
3.160000	15.367500	1018464.456100	58.530000
9.330000	18.585000	1003483.027600	38.750000
6.980000	16.012500	1021090.040100	54.010000
-9.790000	10.890000	1026006.926400	52.610000
-11.440000	10.585000	1036222.202500	89.830000
-14.680000	10.505000	996542.992900	95.120000
-2.540000	14.622500	1023132.250000	66.540000
4.300000	17.020000	1022586.112900	52.230000
-2.700000	11.142500	1017031.910400	63.580000
-3.090000	17.580000	1018424.088900	86.570000
-14.050000	10.950000	1045731.212100	59.460000
-0.040000	17.030000	1022667.012900	66.220000
-19.090000	9.832500	1020463.632400	91.530000
-19.750000	10.017500	1039339.470400	63.700000
-3.530000	15.232500	1012961.731600	83.830000
-14.840000	9.825000	1039808.484100	77.210000
-7.710000	11.015000	1032743.737600	73.560000
-7.540000	10.055000	1013444.890000	87.960000
-13.440000	10.107500	1051609.230400	70.750000
-17.490000	10.252500	1049825.652100	93.410000
-7.920000	9.645000	1031057.468100	69.420000
-15.730000	10.505000	1008598.404100	91.050000
-3.700000	12.230000	1021959.246400	61.090000
-16.490000	10.202500	1031321.491600	79.160000
-12.230000	10.375000	1028459.656900	82.800000
0.040000	16.370000	1035631.875600	53.080000
-3.170000	10.275000	1003823.648100	37.790000
-9.080000	10.447500	1012518.937600	75.420000
4.970000	17.285000	1015902.726400	62.740000
-15.200000	10.455000	1067047.680400	63.550000
-15.990000	9.640000	1033617.888900	59.610000
-0.290000	15.475000	1027749.888400	81.820000
-4.430000	15.945000	1033800.897600	70.000000
-0.680000	16.370000	1035408.002500	55.020000
-3.590000	12.580000	1017294.132100	80.470000
2.090000	14.787500	1026209.520400	51.180000
-1.510000	11.862500	1016991.571600	62.180000
-5.000000	15.827500	1034411.043600	59.100000
-11.600000	10.395000	1041420.250000	67.170000
-1.400000	15.020000	1035326.600100	59.020000
-3.970000	17.505000	1020524.244100	91.690000
-19.850000	11.467500	1016104.320400	94.360000
-7.840000	14.715000	1033068.960000	82.390000
-0.410000	17.985000	1013827.472100	84.520000
-1.950000	16.485000	1022100.780100	65.730000
-14.520000	9.375000	1019716.236100	91.260000
-9.280000	10.755000	1024103.520400	41.740000
0.560000	17.580000	1018222.264900	86.630000
-11.220000	10.290000	1043768.722500	71.770000
4.350000	17.260000	1017173.102500	57.780000
7.090000	19.935000	1013887.886400	57.500000
0.160000	19.325000	1001460.532900	82.400000
-10.370000	10.000000	1036385.080900	59.400000
-19.300000	10.087500	1024508.352400	87.570000
3.150000	18.725000	1007353.468900	72.320000
-2.700000	14.297500	1012840.960000	71.280000
2.710000	18.247500	1014411.552400	68.680000
-1.910000	11.252500	1024650.062500	39.950000
-5.340000	10.545000	1003022.280100	91.750000
-14.980000	13.187500	1044340.924900	69.680000
-1.030000	17.167500	1013303.956900	72.830000
-17.180000	9.727500	1031402.736400	86.110000
5.210000	17.350000	1007393.616100	58.890000
-0.880000	15.610000	1027851.268900	84.020000
-3.950000	15.772500	1033251.920100	87.230000
-11.070000	10.060000	1036079.694400	84.350000
-15.320000	10.265000	1046017.562500	83.440000
-7.520000	12.347500	1043482.680100	80.530000
3.760000	16.640000	1012176.844900	58.410000
-5.790000	13.290000	1026533.712400	77.640000
0.630000	18.247500	1016467.240000	82.800000
-4.640000	16.512500	1031971.539600	83.190000
-9.660000	10.182500	1036385.080900	82.190000
-15.450000	10.180000	1046774.534400	64.060000
-11.550000	10.290000	1044565.761600	78.960000
-14.200000	9.895000	1024123.760100	83.540000
3.150000	18.247500	1015298.064400	66.030000
-9.580000	10.140000	1042910.712900	55.370000
8.600000	18.582500	1024771.536100	31.660000
5.920000	19.512500	1022121.000000	55.620000
0.240000	14.292500	1020988.993600	70.000000
-11.400000	10.300000	1032093.446400	81.050000
-6.320000	11.500000	1004404.840000	93.170000
-2.570000	17.460000	1013928.163600	71.540000
-1.630000	17.735000	1016084.160100	77.280000
-5.380000	10.890000	1025946.152100	33.600000
-10.650000	9.847500	1026006.926400	78.410000
-0.120000	15.977500	1018908.548100	73.750000
-4.330000	15.890000	1026716.092900	75.390000
9.110000	18.390000	1013585.832900	41.920000
-5.850000	11.222500	1019292.160000	70.520000
-0.040000	17.617500	1015519.752900	72.480000
-6.140000	10.545000	1002321.345600	94.580000
0.100000	15.092500	1011693.988900	68.530000
-14.850000	10.852500	1037138.560000	78.070000
1.530000	16.295000	1025703.072900	60.370000
1.050000	11.552500	1022747.916100	51.250000
0.450000	18.582500	1031301.180900	76.950000
-16.860000	9.990000	1047368.028100	84.860000
6.950000	16.792500	1014270.552100	57.580000
5.800000	18.390000	1014834.612100	71.780000
-17.310000	10.755000	1029230.540100	81.230000
-9.700000	10.917500	1023638.062500	91.310000
2.120000	17.580000	1019978.803600	48.670000
0.760000	18.717500	1020463.632400	61.150000
-14.720000	9.910000	1021009.202500	70.150000
5.910000	19.935000	1013887.886400	52.320000
-0.780000	15.465000	1026959.292100	76.110000
-19.330000	11.467500	1017899.388100	89.290000
-2.040000	17.152500	1022424.322500	72.620000
-0.460000	16.365000	1028743.632900	36.770000
-13.680000	9.045000	1030285.900900	60.680000
-9.850000	13.455000	1032946.995600	58.590000
-1.470000	12.512500	1011291.696900	74.400000
4.080000	16.635000	1009361.808900	60.500000
-4.580000	15.192500	1035611.522500	83.070000
1.320000	17.427500	1018868.172100	63.050000
-3.110000	18.732500	1032479.532100	73.880000
-15.320000	10.370000	1036812.697600	67.040000
-8.270000	13.575000	1036242.561600	55.440000
-17.200000	9.760000	1037260.771600	62.500000
-1.710000	16.402500	1029839.336100	66.270000
3.930000	18.247500	1014512.272900	60.410000
-8.250000	10.557500	1027810.716100	80.980000
-3.530000	14.697500	1034289.000000	72.970000
0.980000	17.030000	1022849.049600	62.860000
-8.660000	9.247500	1014028.860100	86.060000
0.230000	17.335000	1019110.440100	78.870000
-12.590000	10.360000	1031159.011600	72.900000
-0.800000	15.192500	1034126.286400	67.650000
-17.490000	10.415000	1032052.810000	74.310000
6.530000	17.735000	1014270.552100	46.040000
-7.580000	11.015000	1033536.556900	78.150000
-18.080000	9.902500	1037627.449600	78.270000
-16.660000	10.180000	1047797.904400	79.750000
7.070000	16.957500	1015882.568100	37.610000
2.180000	16.197500	1032804.712900	59.700000
-15.760000	10.350000	1062383.718400	83.360000
-11.520000	11.545000	1036629.422500	84.380000
-2.260000	15.255000	1019211.393600	75.410000
3.620000	17.060000	1020403.022500	65.310000
0.110000	15.565000	1022363.654400	74.010000
-13.530000	10.917500	1025520.782400	68.510000
4.510000	18.900000	1036161.126400	46.610000
-9.760000	9.847500	1026189.260100	70.240000
-2.290000	18.807500	1021069.830400	72.860000
-11.020000	9.795000	1019312.352100	85.120000
-7.110000	10.030000	1024123.760100	72.520000
-12.190000	11.145000	1033251.920100	76.760000
-9.460000	10.490000	1023698.768400	93.460000
-4.790000	13.725000	1033922.912400	62.560000
-18.830000	9.062500	1058182.542400	86.590000
1.420000	14.885000	1014089.280400	72.280000
-10.400000	11.117500	1057729.971600	65.960000
4.530000	18.097500	996942.340900	72.050000
-12.050000	10.927500	1051916.896900	86.700000
-11.740000	10.207500	1016003.520900	86.630000
-1.520000	15.057500	1023961.848100	75.480000
-14.840000	10.387500	1011412.376100	54.040000
4.130000	16.640000	1013303.956900	48.850000
-14.200000	10.435000	1040889.657600	74.620000
0.210000	18.900000	1034675.496100	65.840000
-4.280000	11.142500	1018000.281600	68.570000
1.170000	14.980000	1020120.200100	69.750000
-7.520000	11.050000	1038136.832100	57.510000
4.670000	18.417500	1013001.990400	60.980000
1.380000	17.932500	1020180.801600	65.450000
-12.920000	10.347500	1039278.302500	74.300000
0.300000	17.745000	1014492.128400	91.100000
-8.450000	9.910000	1018222.264900	73.800000
-11.820000	10.950000	1046897.312400	57.210000
-3.660000	12.902500	1020322.212100	76.700000
-4.940000	11.225000	1017657.264100	66.060000
-16.740000	9.855000	1052450.292100	66.530000
-16.490000	9.625000	1026837.688900	60.280000
-16.170000	9.062500	1058552.899600	81.600000
-10.480000	11.210000	1047572.720100	84.510000
-17.130000	10.755000	1029555.208900	79.580000
-17.860000	11.177500	1040359.200400	67.900000
-17.510000	9.020000	1040950.872900	81.690000
-13.990000	10.055000	1022383.876900	79.090000
-4.260000	14.550000	1035387.651600	66.660000
5.980000	16.870000	1020019.201600	54.920000
1.670000	17.735000	1015459.290000	52.560000
3.240000	17.895000	1020302.010000	63.920000
-13.020000	9.837500	1030164.100900	94.050000
5.910000	17.437500	1020564.652900	55.360000
-1.770000	15.827500	1025196.750400	71.100000
5.130000	19.512500	1022100.780100	57.500000
-4.210000	16.397500	1030022.010000	73.000000
-10.620000	11.272500	1026067.702500	82.100000
-14.930000	10.115000	1037647.822500	65.200000
-14.520000	10.345000	1044422.680900	61.220000
-18.140000	10.292500	1040644.814400	75.140000
-11.750000	10.405000	1021716.640000	73.810000
1.920000	12.857500	1024731.044100	55.330000
-12.240000	10.067500	1013203.296400	45.340000
5.200000	18.417500	1012659.816100	58.140000
-14.280000	10.345000	1043666.560000	59.770000
-7.610000	11.552500	1028074.323600	78.730000
5.970000	16.922500	1011251.472100	46.880000
3.160000	17.985000	1015439.136100	64.170000
3.840000	18.257500	1028175.720100	72.050000
-0.520000	16.112500	1029595.796100	47.430000
-13.770000	9.930000	1037260.771600	56.620000
-11.480000	10.517500	1036140.768100	86.210000
-8.390000	11.467500	1018767.235600	93.930000
-4.040000	15.317500	1040379.600100	63.320000
7.150000	17.495000	1026776.890000	51.130000
-3.760000	11.142500	1017516.038400	68.570000
1.490000	19.730000	1021757.072400	79.420000
-0.990000	16.365000	1028540.788900	39.020000
8.150000	17.600000	1007453.838400	49.980000
-4.870000	10.082500	1010648.196100	81.420000
-3.590000	15.597500	1015741.465600	84.830000
6.350000	17.700000	1020322.212100	62.370000
2.440000	14.725000	1007734.899600	62.740000
0.210000	12.857500	1012901.344900	74.550000
7.060000	18.832500	1003923.841600	59.150000
0.040000	12.987500	1011150.913600	62.530000
-11.690000	10.025000	1029839.336100	78.110000
4.680000	16.082500	1022525.440000	53.730000
-11.540000	11.177500	1029230.540100	46.000000
-6.230000	12.347500	1042563.523600	78.950000
-11.440000	9.795000	1047347.560000	59.820000
-4.350000	16.627500	1030103.203600	67.830000
1.500000	16.512500	1034350.020900	57.340000
-1.330000	18.060000	1022565.888400	86.450000
-16.360000	10.415000	1028479.939600	76.440000
-4.800000	12.725000	1023577.358400	73.630000
-19.960000	10.160000	1043155.822500	89.630000
-1.410000	14.857500	1020019.201600	61.800000
-7.530000	14.540000	1032987.649600	78.260000
